VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
4079,5263,Faqid Atwal,22,F,False
4080,5264,Girindra Shenoy,6,F,False
4081,5265,Chakradev Nigam,15,F,False
4082,5266,Gaurika Gupta,69,T,False
4083,5266,Alexander Nanda,43,F,False
4084,5267,Wahab Subramanian,77,M,False
4085,5267,Yasti Cheema,49,M,False
4086,5268,Aachal Comar,62,F,False
4087,5270,Abeer Goyal,17,M,False
4088,5271,Warda Warrior,37,M,False
4089,5272,Edhitha Sagar,67,F,False
4090,5275,Warhi Samra,40,M,False
4091,5276,Girish Agate,60,M,False
4092,5277,Anmol Thaman,25,F,False
4093,5277,Zashil Pal,6,F,False
4094,5278,Zaid Palan,39,M,False
4095,5280,Kala Chada,68,M,False
4096,5284,Christopher Rajagopalan,52,M,False
4097,5287,Gavin Pant,50,M,False
4098,5289,Prisha Cheema,47,M,False
4099,5289,Charles Bala,56,T,False
4100,5290,Sanaya Gopal,29,F,False
4101,5291,Zashil Gokhale,70,T,False
4102,5293,Bahadurjit Bansal,40,F,False
4103,5294,Nitara Chauhan,16,F,False
4104,5297,Vrishti Shan,61,M,False
4105,5298,Yatan Patil,25,M,False
4106,5299,Arjun Om,11,F,False
4107,5299,Damyanti Joshi,29,M,False
4108,5300,Onkar Dua,69,F,False
4109,5301,Diya Lata,23,F,False
4110,5302,Raagini Dugar,8,F,False
4111,5302,Amrita Grover,17,F,False
4112,5303,Hritik Upadhyay,47,F,False
4113,5305,Prisha Shah,26,F,False
4114,5306,Upadhriti Sundaram,66,F,False
4115,5307,Girish Devan,80,F,False
4116,5307,Advaith Pingle,80,F,False
4117,5309,Neel Handa,76,F,False
4118,5310,Chavvi Mani,47,F,False
4119,5312,Adya Mangat,60,M,False
4120,5314,Gautami Choudhary,31,F,False
4121,5317,Dayamai Misra,18,F,False
4122,5318,Chakrika Butala,74,F,False
4123,5318,Yauvani Shenoy,70,F,False
4124,5320,Isaiah Mukherjee,41,F,False
4125,5321,Mohammed Puri,9,F,False
4126,5322,Amruta Sengupta,9,F,False
4127,5322,Tanvi Nagi,30,M,False
4128,5323,Vrishti Dey,32,F,False
4129,5327,Jalsa Vig,52,F,False
4130,5327,Jasmit Hora,8,M,False
4131,5330,Liam Ghosh,46,M,False
4132,5330,Ekta Nadig,61,F,False
4133,5331,Ishaan Chauhan,70,F,False
4134,5331,Aahana Chakrabarti,29,F,False
4135,5332,Gayathri Gade,18,M,False
4136,5334,Siddharth Atwal,75,F,False
4137,5335,Isaac Upadhyay,14,F,False
4138,5335,Aradhana Mutti,46,M,False
4139,5336,Nidhi Buch,22,F,False
4140,5339,Oscar Mistry,70,M,False
4141,5339,Hiral Lata,42,M,False
4142,5342,Mason Rajan,39,M,False
4143,5343,Madhav Murty,10,M,False
4144,5344,Vrishti Badal,62,M,False
4145,5345,Yatan Bhagat,30,F,False
4146,5348,Gautam Dalal,7,M,False
4147,5348,Luke Sibal,50,M,False
4148,5349,Ranveer Sankaran,50,F,False
4149,5350,Warinder Lala,63,F,False
4150,5353,Aashi Dugal,11,F,False
4151,5353,Theodore Chacko,38,M,False
4152,5354,Sudiksha Trivedi,34,F,False
4153,5356,Isaiah Kade,37,M,False
4154,5356,Tanveer Narasimhan,60,M,False
4155,5357,Hamsini Buch,59,M,False
4156,5357,Ishanvi Chander,71,F,False
4157,5359,Benjamin Bawa,5,F,False
4158,5360,Megha Balakrishnan,38,M,False
4159,5361,Shravya Deo,80,F,False
4160,5365,Guneet Chawla,29,F,False
4161,5365,Pushti Sur,25,F,False
4162,5366,Prisha Prabhakar,47,M,False
4163,5370,Arya Radhakrishnan,25,F,False
4164,5370,Edhitha Kadakia,46,F,False
4165,5371,Mahika Sethi,45,F,True
4166,5374,Jyoti Chaudhuri,64,F,False
4167,5375,Meghana Krishnan,69,F,False
4168,5376,Amaira Rajagopalan,36,M,False
4169,5377,Omisha Gupta,27,M,False
4170,5377,Vidhi Mall,59,M,False
4171,5378,Omya Sha,6,F,False
4172,5378,Chaman Tank,59,F,False
4173,5379,Upadhriti Pillai,51,M,False
4174,5380,Omkaar Bhasin,47,F,False
4175,5381,Praneel Doctor,11,F,False
4176,5383,Chasmum Lad,14,F,False
4177,5383,Max Varma,32,F,False
4178,5384,Arin Chopra,66,F,False
4179,5384,Falan Palan,64,M,False
4180,5385,Rachita Kari,12,F,False
4181,5386,Odika Patla,28,M,False
4182,5389,Laban Mital,49,F,False
4183,5393,Upma Batta,52,F,False
4184,5394,Urishilla Pall,10,M,False
4185,5395,Amara Natarajan,49,F,False
4186,5398,Sai Sodhi,80,M,False
4187,5401,Janani Rajan,40,M,False
4188,5402,Kevin Sathe,64,M,False
4189,5403,Bahadurjit Kumer,54,M,False
4190,5404,Ishita Batra,55,F,False
4191,5404,Balvan Loke,8,M,False
4192,5406,Theodore Dugar,32,F,False
4193,5406,Forum Dayal,39,F,False
4194,5409,Rajata Roy,63,F,False
4195,5410,Rajeshri Patel,73,F,False
4196,5411,Deepa Balasubramanian,21,M,False
4197,5412,Jagdish Sawhney,66,M,False
4198,5413,Tejas Jani,6,T,False
4199,5414,Lipika Pall,40,F,False
4200,5414,Parth Agrawal,32,M,False
4201,5415,Vaishnavi Singh,35,M,False
4202,5417,Jasmit Saini,77,M,False
4203,5418,Dipta Issac,14,F,False
4204,5419,Chatresh Shetty,75,F,False
4205,5419,Wahab Bains,57,F,False
4206,5420,Jason Shankar,5,M,False
4207,5421,Ikbal Sha,43,F,False
4208,5422,Baljiwan Jani,59,F,False
4209,5423,Peter Karan,62,M,False
4210,5426,Max Parikh,52,F,False
4211,5426,Manbir Dayal,64,F,False
4212,5431,Chameli Chadha,26,F,False
4213,5432,Samaksh Malhotra,15,M,False
4214,5434,Hemang Korpal,68,M,False
4215,5435,Keya Nadkarni,38,F,False
4216,5436,Jason Tailor,5,M,False
4217,5437,Jhalak Vala,37,M,False
4218,5437,Krisha Hayer,33,F,False
4219,5438,Teerth Deshpande,17,M,False
4220,5438,Samesh Sinha,22,M,False
4221,5439,Tarak Kamdar,45,M,False
4222,5442,Sara Lad,48,M,False
4223,5443,Frederick Sinha,77,M,False
4224,5443,Vrishti Korpal,59,F,False
4225,5444,Jeevika Koshy,10,M,False
4226,5444,Diya Pillay,46,M,False
4227,5445,Qabil Dey,14,F,False
4228,5446,Eiravati Dugar,69,M,False
4229,5447,Imaran Chowdhury,52,F,False
4230,5447,Triveni Modi,30,M,False
4231,5448,Isha Walla,51,M,False
4232,5450,Abha Chana,37,M,False
4233,5453,Balveer Mukhopadhyay,62,M,False
4234,5453,Oni Misra,79,F,False
4235,5454,Pratyush Madan,22,F,False
4236,5455,Xavier Kalita,18,F,False
4237,5456,Laksh Krishnamurthy,36,F,False
4238,5457,Krisha Hegde,5,M,False
4239,5458,Chaman Basak,28,F,False
4240,5459,Rudra Kohli,74,M,False
4241,5461,Manbir Raghavan,77,M,False
4242,5466,Reva Dara,41,F,False
4243,5467,Manan Mane,30,M,False
4244,5467,Amruta Kurian,12,F,False
4245,5468,Ishita Sidhu,22,F,False
4246,5470,Hritik Prashad,27,M,False
4247,5470,Meghana Mangat,41,M,False
4248,5472,Chatresh Karnik,79,F,False
4249,5474,Avi Sampath,62,F,False
4250,5474,Hemani Bala,11,M,False
4251,5475,Kabir Reddy,36,M,False
4252,5476,Vaishnavi Chacko,5,F,False
4253,5477,Zilmil Madan,59,F,False
4254,5478,Neel Anne,79,M,False
4255,5479,George Badal,75,M,False
4256,5481,Vedant Goyal,69,T,False
4257,5483,Januja Sangha,44,M,False
4258,5484,Michael Vala,13,M,False
4259,5484,Yochana Ghose,47,M,False
4260,5485,Harish Gola,55,F,False
4261,5485,Krishna Kurian,57,T,False
4262,5486,Viraj Doshi,68,M,False
4263,5487,Jasmit Dash,43,F,False
4264,5487,Aarav Kaul,20,F,False
4265,5489,Tanish Hayer,5,F,False
4266,5492,Atharv Manda,41,T,False
4267,5494,Vasana Choudhury,11,F,False
4268,5494,Bhavna Dhillon,69,F,False
4269,5495,Kevin Pau,34,F,False
4270,5496,Leela Divan,38,M,False
4271,5496,Varsha Basak,60,F,False
4272,5497,Gaurangi Khosla,70,M,False
4273,5499,Max Chander,47,F,False
4274,5500,Neha Sarna,11,M,False
4275,5501,Chandani Mand,21,F,False
4276,5502,Guneet Sanghvi,35,M,False
4277,5503,Lohit Ravel,45,M,False
4278,5503,Upadhriti Suri,46,M,False
4279,5507,Lucky Jaggi,15,F,False
4280,5509,Gagan Pradhan,63,M,False
4281,5509,Zansi Virk,54,F,False
4282,5510,Eta Tripathi,48,F,False
4283,5511,Falguni Prasad,69,F,False
4284,5513,Kiaan Chakraborty,75,M,False
4285,5514,Bhavini Batra,24,M,False
4286,5514,Abdul Krishnamurthy,58,F,True
4287,5515,Aarini Goel,72,M,True
4288,5516,Arjun Sehgal,76,M,False
4289,5520,Kamala Badal,41,F,False
4290,5521,Rachita Lall,16,F,False
4291,5522,Chaaya Gupta,69,M,False
4292,5523,Charles Atwal,20,M,False
4293,5524,Radhika Dhingra,37,M,False
4294,5525,Varenya Barad,38,F,False
4295,5527,Varenya Barad,28,F,False
4296,5527,Chasmum Kakar,29,F,False
4297,5529,Tara Ahluwalia,60,F,False
4298,5530,Warinder Naidu,60,T,False
4299,5532,Frado Singh,78,F,False
4300,5533,Nimrat Chand,42,M,False
4301,5533,Zehaan Lal,35,F,False
4302,5534,Vasudha Bassi,31,F,False
4303,5535,Osha Deep,11,F,False
4304,5536,Vihaan Rama,74,F,False
4305,5537,Lakshit Srinivasan,23,F,False
4306,5537,Azaan Devi,31,M,False
4307,5538,Wridesh Bhatia,62,F,False
4308,5540,Hemang Modi,37,F,False
4309,5542,Upkaar Karan,9,F,False
4310,5543,Faraj Chander,52,F,False
4311,5545,Jeevika Lal,40,F,False
4312,5551,Maya Jayaraman,53,F,False
4313,5552,Veer Agrawal,62,F,False
4314,5554,Ira Kurian,39,M,False
4315,5555,Bhavna Sama,27,M,False
4316,5555,Lakshmi Sengupta,65,M,False
4317,5558,Finn Mittal,60,M,False
4318,5559,Indali Guha,42,F,False
4319,5560,Daniel Mittal,45,F,False
4320,5562,Udarsh Tella,58,M,False
4321,5563,Udant Balay,66,M,False
4322,5565,Laksh Varma,7,M,False
4323,5565,Anita Choudhary,21,M,False
4324,5567,Owen Thaker,71,M,False
4325,5568,Ishani Dubey,65,M,False
4326,5569,Ryan Bahl,41,M,False
4327,5569,Janya Devi,29,F,False
4328,5571,Ekiya Munshi,5,M,False
4329,5571,Upasna Dewan,23,M,False
4330,5574,Sara Kota,18,M,False
4331,5574,Joshua Hegde,68,M,False
4332,5575,Hemani Char,60,M,False
4333,5576,Arin Sawhney,11,T,False
4334,5576,Indali Pall,36,M,False
4335,5577,Idika Ram,33,F,False
4336,5577,Sachi Vasa,61,F,False
4337,5578,Ronith Mohan,31,M,False
4338,5580,Neha Varma,55,F,False
4339,5581,Gautam Roy,69,F,False
4340,5582,Fariq Narayan,65,M,False
4341,5585,Wahab Bera,7,M,False
4342,5585,Upma Minhas,28,M,False
4343,5586,Yauvani Tandon,33,M,False
4344,5586,Anvi Hegde,70,F,False
4345,5588,Omisha Borde,54,M,False
4346,5589,Veer Palla,39,M,False
4347,5591,Urishilla Mann,67,F,False
4348,5592,Yauvani Kara,44,F,False
4349,5594,Zehaan Kumer,44,M,False
4350,5597,Udarsh Iyer,8,F,False
4351,5598,Gunbir Bala,67,F,False
4352,5599,Upasna Dixit,16,M,False
4353,5603,Kashish Palla,6,F,False
4354,5604,Widisha Kala,51,F,False
4355,5605,Finn Gandhi,32,M,False
4356,5611,Christopher Shan,7,M,False
4357,5613,Omisha Lata,78,F,False
4358,5614,Jagat Keer,52,F,False
4359,5614,Hiral Vig,5,M,False
4360,5615,Meghana Cheema,65,M,False
4361,5615,Fiyaz Contractor,47,M,False
4362,5616,Mohammed Gala,79,M,False
4363,5616,Gayathri Varghese,17,M,True
4364,5617,Wriddhish Palla,24,M,False
4365,5619,Ekavir Talwar,31,F,False
4366,5619,Wazir Raja,77,M,False
4367,5620,Vyanjana Tiwari,42,F,False
4368,5621,Rajata Raval,18,F,False
4369,5622,Chameli Sabharwal,31,F,False
4370,5623,Yashasvi Kannan,68,F,False
4371,5624,Shivansh Nadig,64,M,False
4372,5625,Champak Raj,26,F,False
4373,5626,Owen Kara,76,M,False
4374,5630,Qarin Mall,60,M,False
4375,5631,Alka Tripathi,24,M,False
4376,5632,Henry Sarma,68,F,False
4377,5632,Yuvraj Kulkarni,28,M,False
4378,5634,Udyati Chand,64,F,False
4379,5634,Lavanya Dhar,67,M,False
4380,5637,Agastya Chawla,16,F,False
4381,5638,Christopher Deol,12,M,False
4382,5639,Darika Venkatesh,67,F,False
4383,5640,Liam Sabharwal,43,F,False
4384,5641,Gauri Rege,48,F,False
4385,5641,Zayyan Sankaran,11,F,False
4386,5643,Umang Shroff,25,M,False
4387,5644,Onveer Ramanathan,44,F,False
4388,5645,Gaurang Lata,15,F,False
4389,5647,Vasudha Kale,55,F,False
4390,5648,Rachit Balasubramanian,21,M,False
4391,5649,Aishani Raj,74,F,False
4392,5651,Rachana Buch,46,F,False
4393,5652,Tanvi Kalla,36,M,False
4394,5652,Vasana Mital,11,M,False
4395,5653,Anvi Devan,5,F,False
4396,5653,Ranveer Vohra,79,M,False
4397,5658,Yoshita Sem,79,M,False
4398,5659,Alexander Patla,41,M,False
4399,5659,Faraj Saran,26,F,False
4400,5660,Robert Wable,72,M,False
4401,5662,Kalpit Peri,27,M,False
4402,5662,Rajata Agrawal,53,F,False
4403,5664,Upasna Palla,15,M,False
4404,5665,Gaurang Mistry,78,F,False
4405,5666,Chakradhar Subramanian,9,F,False
4406,5669,Isaac Gokhale,62,M,False
4407,5670,Madhavi Basak,65,F,False
4408,5671,Zaid Gola,31,F,False
4409,5677,Jyoti Chaudhary,75,M,False
4410,5677,Rishi Grover,62,F,False
4411,5678,Bhavini Din,71,M,False
4412,5679,Janya Shah,71,F,False
4413,5680,Oni Rajagopalan,28,F,False
4414,5680,Jeremiah Parmar,18,M,False
4415,5681,Yagnesh Patil,14,M,False
4416,5681,Harinakshi Bhasin,13,M,False
4417,5682,Vasana Madan,33,F,False
4418,5684,Jacob Dey,61,M,False
4419,5685,Rohan Sagar,33,M,False
4420,5685,Brinda Acharya,21,F,False
4421,5687,Ria Naidu,69,F,False
4422,5690,Max Rai,5,F,False
4423,5691,Vanya Chaudhari,65,T,False
4424,5692,Shravya Dhillon,13,F,False
4425,5693,Panini Kapadia,45,M,False
4426,5694,Amaira Natarajan,20,F,False
4427,5694,Yagnesh Deo,8,F,False
4428,5695,Ayaan Kannan,25,M,False
4429,5696,Noah Andra,62,F,False
4430,5697,Ekantika Ganesh,50,M,False
4431,5699,Tanay Mahal,22,M,False
4432,5699,Alka Date,68,M,False
4433,5700,Fitan Pau,49,M,False
4434,5701,Shivani Sawhney,48,F,False
4435,5702,Dakshesh Ram,50,F,False
4436,5703,Ojasvi Dugal,10,M,False
4437,5703,Xalak Thaker,64,M,False
4438,5704,Mitesh Barad,19,F,False
4439,5705,George Oak,26,M,False
4440,5708,Janaki Dhar,40,F,False
4441,5709,Gaurav Sengupta,63,M,False
4442,5710,Urmi Gole,29,M,False
4443,5714,Nidra Dada,47,F,False
4444,5715,Isaac Parmer,72,M,False
4445,5716,Sai Kunda,44,F,False
4446,5716,Vidhi Murthy,9,M,False
4447,5717,Krishna Ramanathan,67,F,False
4448,5718,Nathan Acharya,41,M,False
4449,5721,Wriddhish Sane,67,F,False
4450,5721,Siya Chaudhry,20,M,False
4451,5722,Dev Sodhi,67,M,False
4452,5725,Hemangini Sampath,74,M,False
4453,5726,David Wable,45,F,False
4454,5727,Gavin Krishnamurthy,45,M,False
4455,5728,Karan Biswas,31,F,False
4456,5728,Dalbir Sur,25,M,False
4457,5730,Janaki Khanna,7,M,False
4458,5730,Lavanya Doctor,34,M,False
4459,5731,Riya Raval,22,M,False
4460,5732,Vrinda Prasad,22,F,True
4461,5733,Pratyush Mander,42,F,False
4462,5734,Aayush Gopal,39,F,False
4463,5736,Omaja Banerjee,26,F,False
4464,5738,Naveen Bhat,61,F,False
4465,5739,Frado Kothari,20,M,False
4466,5740,Robert Goyal,61,F,False
4467,5741,Nathan Purohit,69,M,False
4468,5742,Osha Varkey,11,T,False
4469,5744,Raghav Iyer,74,M,False
4470,5744,Manya Sarraf,69,F,False
4471,5745,Aashi Dugar,42,T,False
4472,5746,Ishita Sani,21,M,False
4473,5747,Christopher Nadig,23,M,False
4474,5749,Chandresh Rattan,11,M,False
4475,5750,Yash Tailor,14,F,False
4476,5753,Kai Sachdev,10,M,False
4477,5754,Shravya Tiwari,71,T,False
4478,5754,Aishani Gola,71,F,False
4479,5757,Lakshit Dar,16,F,False
4480,5758,Kala Rege,67,M,False
4481,5759,Bakhshi Buch,33,F,False
4482,5760,Raghav Chahal,48,M,False
4483,5761,Jeremiah Varughese,47,F,False
4484,5762,Amruta Bedi,52,M,False
4485,5762,Luke Ganesan,24,M,True
4486,5763,Leela Dyal,41,F,False
4487,5764,Hemang Hans,73,M,False
4488,5765,Sai Sarraf,45,M,False
4489,5766,Aishani Vohra,68,M,False
4490,5766,Yashasvi Reddy,58,F,False
4491,5767,Neelima Goyal,34,M,False
4492,5767,Jagvi Bhalla,66,M,False
4493,5769,Frederick Vora,56,M,False
4494,5771,Gautami Tella,64,F,False
4495,5772,William Mallick,37,M,False
4496,5774,Xalak Nagi,20,F,False
4497,5774,Vritti Chaudhry,14,M,False
4498,5777,Chatresh Ramakrishnan,15,F,False
4499,5779,Zayan Raman,59,M,False
4500,5780,Nimrat Borde,27,M,False
4501,5780,Gaurika Luthra,17,F,False
4502,5781,Eta Ramachandran,64,F,False
4503,5782,Meghana Sachar,13,F,False
4504,5783,Varsha Khatri,29,M,False
4505,5783,Urvi Saini,61,M,False
4506,5784,Triya Dugal,23,M,False
4507,5785,Nilima Varughese,27,F,False
4508,5786,Omisha Singhal,37,F,False
4509,5787,Widisha Gopal,74,M,False
4510,5787,Unni Vala,47,M,False
4511,5788,Umang Srinivas,52,F,False
4512,5789,Balhaar Patil,29,F,False
4513,5791,Utkarsh Pingle,41,M,False
4514,5791,Harrison Walia,54,F,False
4515,5793,Aayush Sem,50,M,False
4516,5796,Frado Lad,18,F,False
4517,5798,Gauri Sehgal,40,F,False
4518,5798,Pranit Venkataraman,19,M,False
4519,5799,Nakul Chaudhari,59,F,False
4520,5803,Wishi Raju,19,F,False
4521,5803,Faras Raju,44,M,True
4522,5805,Nisha Dora,24,F,False
4523,5808,Eta Mitter,6,F,False
4524,5810,Jason Vaidya,62,F,False
4525,5810,Vaishnavi Karan,28,M,False
4526,5812,Faras Dave,51,M,False
4527,5813,Varsha Solanki,5,M,False
4528,5813,Vamakshi Rai,64,M,False
4529,5815,Pranav Kata,65,M,False
4530,5816,Anay Gupta,68,F,False
4531,5817,Lohit Lanka,15,F,False
4532,5817,Nitara Mukhopadhyay,5,F,False
4533,5818,Irya Lad,35,M,False
4534,5818,Madhav Uppal,34,F,False
4535,5820,Advik Narain,9,F,False
4536,5822,Vasudha Prashad,69,M,False
4537,5824,Bhavani Patel,69,M,False
4538,5825,Qabil Sen,28,F,False
4539,5829,Om Barad,53,F,False
4540,5829,Gayathri Roy,35,M,False
4541,5830,Nitara Doshi,76,M,False
4542,5831,Nidra Bose,31,F,False
4543,5831,Ekalinga Aggarwal,33,M,False
4544,5832,Ati Solanki,28,M,False
4545,5833,Lila Ahluwalia,77,M,False
4546,5834,Nimrat Parsa,51,M,False
4547,5835,Falak Parmer,13,F,False
4548,5837,Samesh Mishra,48,M,False
4549,5838,Nisha Chandra,33,F,False
4550,5838,Janani Sani,66,F,False
4551,5840,Pavani Wable,69,M,False
4552,5842,Triya Pai,25,F,False
4553,5843,Chandresh Kunda,37,F,False
4554,5844,Parth Batta,24,M,False
4555,5845,Anirudh Yohannan,9,M,False
4556,5845,Lipika Nagi,53,M,False
4557,5846,Siddharth Mahajan,33,M,False
4558,5846,Divya Shah,19,M,False
4559,5847,Advaith Grewal,14,M,True
4560,5847,Yashodhara Bedi,31,F,False
4561,5849,Ekbal Desai,74,M,False
4562,5850,Anmol Walia,70,F,False
4563,5850,Hamsini Johal,76,M,False
4564,5851,Bhavya Bhat,35,M,False
4565,5852,Anirudh Andra,25,F,False
4566,5854,Orinder Ray,63,F,False
4567,5855,Krish Dasgupta,39,F,False
4568,5856,Madhavi Khatri,14,M,False
4569,5858,Zaid Morar,26,M,False
4570,5860,Chasmum Doctor,19,M,False
4571,5861,Yuvraj Koshy,77,M,False
4572,5863,Eesha Madan,59,M,False
4573,5864,Vaishnavi Krishnamurthy,68,F,False
4574,5865,Ansh Walia,28,F,False
4575,5865,Unni Dutt,55,M,False
4576,5866,Veer Sekhon,5,T,False
4577,5867,Patrick Garg,77,M,False
4578,5868,Amara Sawhney,77,M,False
4579,5870,Janaki Nazareth,49,M,False
4580,5870,Mason Kamdar,25,M,False
4581,5871,Janya Rama,57,F,False
4582,5872,Maanav Sangha,56,M,False
4583,5872,Ishwar Bobal,52,F,False
4584,5873,Hitesh Vig,47,M,False
4585,5874,Sathvik Borde,14,F,False
4586,5874,Alka Sen,30,F,False
4587,5875,Faris Vala,71,F,False
4588,5875,Lopa Bandi,64,M,False
4589,5876,Harsh Balan,78,F,False
4590,5879,Mekhala Mutti,24,M,False
4591,5880,Reyansh Mangat,27,F,False
4592,5881,Abdul Narayan,6,M,False
4593,5881,Jack Sethi,72,M,False
4594,5882,Gaurika Sangha,44,F,False
4595,5884,Nachiket Gour,9,M,False
4596,5885,Jagvi Zacharia,26,M,False
4597,5885,David Deo,29,F,False
4598,5886,Rudra Ramaswamy,68,M,False
4599,5887,Ria Jha,58,M,False
4600,5887,Leela Bandi,78,F,False
4601,5888,Lakshit Bhargava,38,F,False
4602,5889,Zayyan Chand,65,M,True
4603,5891,Vasudha Tailor,79,F,False
4604,5892,Janya Sama,11,F,False
4605,5892,Jyoti Tak,33,M,False
4606,5895,Oviya Kamdar,17,M,False
4607,5896,Dalaja Patel,42,F,False
4608,5897,Ekansh Bhandari,52,F,False
4609,5898,Wazir Kapoor,70,F,False
4610,5899,Chakradev Contractor,35,F,False
4611,5900,Onkar Dar,15,F,False
4612,5902,Bhavika Shah,9,F,False
4613,5904,Devika Sunder,21,F,False
4614,5906,Ishwar Kumar,27,M,False
4615,5906,Raagini Ramesh,53,M,False
4616,5907,Anirudh Murty,68,M,False
4617,5908,Manbir Chokshi,50,M,False
4618,5909,Kalpit Balasubramanian,51,M,False
4619,5910,Lohit Contractor,57,F,False
4620,5911,Charles Mannan,63,F,False
4621,5912,Fiyaz Sule,60,M,False
4622,5913,Balhaar Kanda,80,M,False
4623,5913,Samaksh Ramakrishnan,61,M,False
4624,5914,Bhavika Gole,22,M,False
4625,5914,Waida Magar,32,M,False
4626,5916,Amruta Wagle,23,M,False
4627,5918,Damini Pant,56,M,False
4628,5919,Raghav Vig,80,F,False
4629,5919,Yashasvi Morar,54,M,False
4630,5920,Ansh Nayar,23,F,False
4631,5922,Sneha Konda,69,M,False
4632,5923,Hemang Bhardwaj,33,M,False
4633,5923,Falak Dhillon,17,F,False
4634,5924,Saumya Dugal,30,M,False
4635,5926,Jhalak Behl,22,M,False
4636,5930,Aahana Kant,63,F,False
4637,5932,Gautami Karnik,44,M,False
4638,5933,William Saxena,45,F,False
4639,5933,Wriddhish Bhat,54,F,False
4640,5935,Riya Bora,66,F,False
4641,5936,Tanish Mangal,30,F,False
4642,5936,Maanas Gera,48,F,False
4643,5937,Henry Sule,49,F,False
4644,5938,Vamakshi Baria,76,M,False
4645,5940,Harini Tandon,47,F,False
4646,5941,Mugdha Kale,16,F,False
4647,5945,Lila Mangat,27,F,False
4648,5947,Eiravati Chana,36,F,False
4649,5948,Ekta Dewan,32,F,False
4650,5949,Pooja Baria,29,M,False
4651,5951,Eshana Sani,15,F,False
4652,5952,Chandran Solanki,63,M,False
4653,5953,Liam Lalla,53,F,False
4654,5956,Chandani Jhaveri,10,F,False
4655,5959,Vasudha Krish,69,F,False
4656,5960,Ekiya Sahota,61,F,False
4657,5961,Theodore Sastry,57,M,False
4658,5961,Sara Dugal,13,F,False
4659,5962,Bina Rattan,40,M,False
4660,5964,Manan Parikh,64,F,False
4661,5965,Udant Dani,45,M,False
4662,5965,Oscar Dey,59,F,False
4663,5966,Chandani Palla,60,F,False
4664,5968,Siddharth Shenoy,6,F,False
4665,5968,Andrew Chauhan,54,M,False
4666,5969,Jason Talwar,38,F,False
4667,5970,Rehaan Kanda,52,F,False
4668,5972,Pranit Sandhu,57,F,False
4669,5975,Harinakshi Rao,67,M,False
4670,5976,Kalpit Shukla,61,F,False
4671,5977,Ekta Naik,16,F,False
4672,5978,Oliver Raval,33,M,False
4673,5979,Raksha Raju,25,M,False
4674,5979,Andrew Pai,47,M,False
4675,5980,Balhaar Khanna,64,F,False
4676,5983,Nidra Ram,62,F,False
4677,5984,Utkarsh Kumer,15,F,False
4678,5985,Om Virk,38,M,False
4679,5986,Kamala Desai,14,M,False
4680,5987,Wridesh Brar,52,M,False
4681,5988,Wishi Sur,20,M,False
4682,5990,Yashica Dhar,7,M,False
4683,5990,Unnati Kalita,65,M,False
4684,5992,Harini Gandhi,11,M,False
4685,5993,Vanya Barad,72,M,False
4686,5993,Warda Desai,77,M,False
4687,5994,Ucchal Venkataraman,46,F,False
4688,5996,Rajata Bakshi,45,M,False
4689,5996,Nilima Menon,48,M,False
4690,5997,Vinaya Narasimhan,57,F,False
4691,5997,Yutika Purohit,57,M,False
4692,5998,Fiyaz Sankar,17,F,False
4693,5999,Simon Bansal,28,M,False
4694,5999,Darsh Dar,78,F,False
4695,6001,Alexander Kale,17,T,False
4696,6001,Vasudha Chandra,45,F,False
4697,6002,Vincent Apte,46,F,False
4698,6005,Henry Prasad,15,F,False
4699,6006,Mekhala Roy,44,F,False
4700,6008,Owen Bansal,80,F,False
4701,6011,Riya Koshy,12,M,False
4702,6016,Vedant Rastogi,62,M,False
4703,6017,Ganga Khurana,18,F,False
4704,6018,Mekhala Sethi,16,F,False
4705,6018,Nirja Chaudhari,55,F,False
4706,6019,Tarak Kala,44,M,False
4707,6019,Vidhi Patla,43,F,False
4708,6021,Darpan Rout,38,M,False
4709,6022,Maanas Banik,77,F,False
4710,6025,Arya Narang,79,M,False
4711,6025,Ira D’Alia,35,T,False
4712,6028,Jatin Mutti,70,M,False
4713,6029,Yashawini Pingle,36,M,False
4714,6030,Tripti Morar,10,M,False
4715,6031,Baljiwan Loyal,44,M,False
4716,6036,Chaman Baral,50,M,False
4717,6039,Pallavi Bal,59,F,False
4718,6040,Prisha Bhagat,31,M,False
4719,6041,Ishita Viswanathan,39,M,False
4720,6041,Vaishnavi Parikh,10,F,False
4721,6042,Januja Prabhu,60,M,False
4722,6043,Vivaan Yogi,38,M,False
4723,6044,Tejas Ram,17,M,False
4724,6046,Jagat Nagi,32,M,False
4725,6047,Keya Parikh,73,F,False
4726,6047,Pratyush Parsa,20,F,False
4727,6048,Hitesh Vig,8,F,False
4728,6049,Mason Menon,35,M,False
4729,6050,Anmol Verma,14,F,False
4730,6051,Ojasvi Sarkar,68,M,False
4731,6052,Lajita Doshi,29,F,False
4732,6053,Jagdish Nori,47,F,False
4733,6053,Ranbir Varghese,11,M,False
4734,6054,Lekha Om,70,M,False
4735,6055,Dakshesh Sekhon,52,F,False
4736,6057,Samuel Dua,26,M,False
4737,6057,Mitali Narain,11,F,False
4738,6058,Max Master,65,M,False
4739,6058,Samuel Bal,12,F,False
4740,6062,Megha Bahri,27,F,False
4741,6063,Damini Bir,29,F,False
4742,6065,Sanaya Panchal,10,M,False
